iteration,wins_X,wins_O,draws,buffer_size,value_loss,policy_loss,value_error_vs_solver,value_error_X,value_error_O,elapsed_sec
218,20,0,0,8000,0.0635804824810474,0.8091765402016926,0.4122956400320485,0.3754517360145987,0.44549586873177877,4.951575756072998
219,20,0,0,8000,0.06166648992887094,0.8156692749510315,0.40221482630440425,0.4607898215550579,0.4081246125561535,4.501832962036133
220,19,0,1,8000,0.056788250497268926,0.8148551705917604,0.38067168384621075,0.3881555959505302,0.3966572936212249,5.900700807571411
221,18,1,1,8000,0.0612020451978356,0.8183004039630141,0.4550210598032149,0.3976375665946136,0.3015633770418611,5.798877954483032
222,19,1,0,8000,0.06538006758141364,0.8243221646279344,0.4430744419992074,0.4445095326734357,0.3842503385938129,4.6992573738098145
223,19,0,1,8000,0.05694091295786072,0.8285817215688962,0.3826034213257136,0.39091038840491044,0.4157237890330157,4.8993260860443115
224,20,0,0,8000,0.05760676690412993,0.8200092305477201,0.4170920346940278,0.44177690820799576,0.4620830726634352,5.19209885597229
225,20,0,0,8000,0.06017565159525416,0.8238273305425902,0.46038354213460003,0.44817686314278204,0.4088907506365058,4.9798619747161865
226,18,0,2,8000,0.05939687800781753,0.8277533306475159,0.3521584240387361,0.4507637646703516,0.4284279028536733,6.803060293197632
227,17,0,3,8000,0.057046522066534266,0.8128446416847165,0.37300383999795494,0.42402384188940556,0.3395581081118493,7.7687623500823975
228,20,0,0,8000,0.05755671058623316,0.8336274572452601,0.38277100604730585,0.4114076618375697,0.3989023629197353,5.107475996017456
229,17,0,3,8000,0.052118423918654684,0.8255396658789916,0.39359868467586856,0.5262459339976933,0.35339979699167057,6.890772104263306
230,19,0,1,8000,0.05889744163839296,0.8286963435453948,0.47300985490435477,0.40294098020433305,0.44554450185947864,6.308109283447266
231,18,1,1,8000,0.05313108024030423,0.8297773133589929,0.4194004278156771,0.5197393267244554,0.4572668836737541,5.765122175216675
232,19,0,1,8000,0.051502501839337606,0.8283271793752403,0.41107807810986247,0.47583744681721185,0.42398516340124226,6.152262449264526
233,19,1,0,8000,0.0543032951230917,0.8371136696591613,0.4117238708506514,0.5033813169214056,0.39952196662544043,4.876455783843994
234,19,0,1,8000,0.05466088192323459,0.832227633108771,0.38926312890143694,0.46438066723762833,0.4213530253757445,5.753903150558472
235,19,1,0,8000,0.05139909781917539,0.823595508298503,0.40914056796809023,0.37943551162223144,0.41429479616661813,5.184568405151367
236,20,0,0,8000,0.05106632816401379,0.8320460958774053,0.4479545970982185,0.382690514353715,0.41353143625219174,5.5903480052948
237,20,0,0,8000,0.04884295171379312,0.8310570865850546,0.39975327583880776,0.39538566319637475,0.4019370603191771,5.127673149108887
238,16,1,3,8000,0.052996078034059785,0.8123110058398963,0.4079331570356041,0.42829058971249373,0.46388353213710476,8.78694486618042
239,19,0,1,8000,0.05056745857741714,0.8187052156816196,0.41125881056926167,0.38157009115695356,0.4513513013180741,5.921044826507568
240,18,2,0,8000,0.052146202312147796,0.825207391061208,0.41450338348503296,0.431943185961785,0.36518325952917213,4.71548056602478
241,18,1,1,8000,0.0516563009128819,0.8243712321158561,0.3678584172801399,0.42650337457462034,0.38110023042524566,6.782992124557495
242,20,0,0,8000,0.04619900972365262,0.8270296537007089,0.4231913353530124,0.4683997388055533,0.44396546044115126,5.9504663944244385
243,18,0,2,8000,0.05116991135598815,0.8276631866483478,0.4073725051428602,0.43999463232577124,0.41447593937540717,5.312051773071289
244,20,0,0,8000,0.04948995517983311,0.8192835824839204,0.391822154356253,0.4273564308028944,0.4226212316541664,4.441664218902588
245,17,0,3,8000,0.050881730930121244,0.8194900219161834,0.42474205292863887,0.45520395815189113,0.47883850149316143,5.56443190574646
246,20,0,0,8000,0.051747959505393494,0.8177283950368954,0.43244457547875925,0.40392771381320336,0.3872355257197093,4.56359601020813
247,18,0,2,8000,0.047779520920655134,0.8181198926984125,0.41613973570041246,0.44776649789902984,0.4101380121581031,5.647075414657593
248,17,0,3,8000,0.05395960168791655,0.8200028270799451,0.37228939221015583,0.40461512036590286,0.45280297989267737,6.170100688934326
249,19,0,1,8000,0.04879998935296178,0.8154972343401088,0.47085917566907426,0.2934268955522845,0.35363618188370305,4.532212018966675
250,20,0,0,8000,0.04737455340680698,0.8164887867528521,0.4303253802650328,0.3910294702159062,0.31868454280476366,4.329050302505493
251,19,0,1,8000,0.045393404190745515,0.826086581278546,0.434138280106984,0.44320415706839966,0.3821981478309645,5.379187345504761
252,19,0,1,8000,0.051006345662129,0.8163716530823907,0.4112820552672369,0.5065664417125091,0.3155924594842335,4.9117045402526855
253,17,2,1,8000,0.0527981831480722,0.8213546658072838,0.44536651717742576,0.4348872336751666,0.43663068380026915,5.399264335632324
254,19,1,0,8000,0.05465616037234857,0.8238237088313184,0.4117491030635214,0.36609041807377746,0.365965759498868,4.929793357849121
255,19,1,0,8000,0.054691625713828386,0.8244713402587672,0.3970600566510102,0.31399108034046685,0.4151310967575026,4.219010591506958
256,18,0,2,8000,0.05102269352529945,0.8215992755765948,0.4296007861928992,0.3972143004547522,0.399682489000801,6.027898788452148
257,19,0,1,8000,0.050827622001902155,0.8299871979454579,0.4297049672384337,0.3478901375120214,0.3612639215590669,4.954703092575073
258,19,0,1,8000,0.050680948243863946,0.8300357149659993,0.45561415983703946,0.46758153210211884,0.4516361008962003,5.819423198699951
259,19,0,1,8000,0.05061107180875905,0.8306735117784876,0.39179396228130564,0.4411213874886946,0.36916148155510303,6.117536306381226
260,18,1,1,8000,0.054603964732287374,0.8365529322215939,0.40055490552633793,0.3790680837812426,0.41263142768409694,5.751964092254639
261,19,0,1,8000,0.05916720282551027,0.8148565826669407,0.41178534483929435,0.4847996202558779,0.4447381262051924,6.29609751701355
262,18,0,2,8000,0.054292307400475706,0.8291125771305978,0.4522434749360928,0.5516545872072978,0.31962471327559105,7.04056978225708
263,19,0,1,8000,0.05463110903608236,0.8223566941359048,0.41456897219476746,0.39151618914326836,0.3798458770581589,6.166156530380249
264,19,1,0,8000,0.05808569694330413,0.8237506608664035,0.4211187069850402,0.3585664791575896,0.40442941804501464,5.85424017906189
265,18,1,1,8000,0.05919511539406187,0.8242137028124835,0.38538659865621655,0.4057145508197685,0.433436090785913,5.73264217376709
266,19,0,1,8000,0.056278488605463604,0.8192617835765865,0.4538511462623462,0.4138090108835797,0.43792695334659504,6.521941661834717
267,15,1,4,8000,0.05153104923197087,0.8060895580672297,0.4139406272051314,0.49772010562247315,0.43797301220414336,8.694108724594116
268,19,0,1,8000,0.05390452739309851,0.8142661338428576,0.41414029560069204,0.42210228711285475,0.4388095830152082,5.315485954284668
269,20,0,0,8000,0.06119941518666325,0.8082743489489014,0.4100258322630187,0.5065912546384463,0.3960803022830754,4.711484432220459
270,17,1,2,8000,0.057720275702156945,0.8053018808676559,0.4557208332063295,0.4543497034918317,0.43414832728029107,5.614908218383789
271,20,0,0,8000,0.05776032305761446,0.8127531474552252,0.4219682248611083,0.48068352768061096,0.38045942499384233,4.148649215698242
272,20,0,0,8000,0.051204087731457994,0.79927681786564,0.4124652327884586,0.4660682740203887,0.4273096114250075,3.940214157104492
273,19,0,1,8000,0.051739136594420566,0.7973251207976757,0.418315509311972,0.39883999025125927,0.36997649583604586,5.001161813735962
274,19,1,0,8000,0.05688270732586822,0.7975288488748382,0.4342686449840409,0.4339640007964698,0.40846717982329195,4.268455505371094
275,19,0,1,8000,0.0547251289286793,0.8125709814470903,0.3864554571458599,0.389178920240637,0.39607045191224644,4.6867406368255615
276,19,1,0,8000,0.05595676445494633,0.8086052578274906,0.4250918939052714,0.48004095594877394,0.4489475741945766,4.241762161254883
277,20,0,0,8000,0.05903200469366916,0.8075537201720258,0.4050687306118317,0.44841303258834136,0.4567691294218977,3.7306952476501465
278,19,0,1,8000,0.05488659184065897,0.8033409232073652,0.4147504713934649,0.41691116053936467,0.33570931561408524,5.213744163513184
279,19,0,1,8000,0.055321163201338217,0.8095393103008894,0.3782904614690116,0.38396748212009363,0.36341724451411084,4.455390214920044
280,18,1,1,8000,0.057809704979560686,0.8136844112547161,0.4172580424859772,0.33547389340825107,0.39959406813507464,5.435018539428711
281,18,2,0,8000,0.056243749916101586,0.7943903140968056,0.47679535414017654,0.35556815466958375,0.4238827402269435,4.359533071517944
282,18,0,2,8000,0.061453090932219095,0.8041901191685226,0.4235141160871199,0.3698357120280806,0.42518894993258183,5.883461236953735
283,20,0,0,8000,0.053943160191415006,0.7894214758452335,0.43141694607406406,0.36458608046141605,0.4469404588839302,4.341703176498413
284,18,0,2,8000,0.05751435890624495,0.8047955344797766,0.41430192738707383,0.46325742019139693,0.3604934959546258,5.464622259140015
285,19,0,1,8000,0.05831406634903171,0.8004104051715639,0.39244485170680316,0.4497577305919754,0.37929062403411046,5.377376556396484
286,19,0,1,8000,0.05661282703838997,0.7950971611165173,0.41442812271284096,0.41799478168058146,0.42535950142774875,5.442305564880371
287,19,1,0,8000,0.057163396295285725,0.8031759851073518,0.5020693779742049,0.4149978425222563,0.4592541746085747,4.395246505737305
288,19,1,0,8000,0.061787636281821136,0.8084466731907429,0.361319313590945,0.36202869938598675,0.41306008247930676,4.634165525436401
289,20,0,0,8000,0.059862188087299956,0.8177483969824191,0.4374278406565307,0.42803510497233427,0.3559976421023044,5.408144474029541
290,18,1,1,8000,0.06166307886123173,0.8062193753126277,0.4601951502813458,0.423357745216486,0.3954574379278087,5.351680040359497
291,20,0,0,8000,0.054305610275658514,0.8135376639976264,0.39613079123596595,0.4057081043469546,0.39371418849929163,4.05679988861084
292,19,1,0,8000,0.054745936481660394,0.8279415422682896,0.38706642703247757,0.4543633926740402,0.40926163541276506,4.022072076797485
293,19,0,1,8000,0.05268793030119435,0.8077121334599504,0.4584836300083621,0.4822927691957964,0.45783908226857967,4.049147129058838
294,20,0,0,8000,0.052110992127923986,0.8215484147032208,0.4296512067381541,0.4663093349996691,0.3982943253276537,4.436339855194092
295,20,0,0,8000,0.05038722108484374,0.8230102207693841,0.406674981734051,0.4922131227701137,0.4342800681017902,4.915992021560669
296,18,1,1,8000,0.05147609896470077,0.8208745335171387,0.4057276303236841,0.36634214685518557,0.427276580145043,5.408644676208496
297,17,1,2,8000,0.0572735250006248,0.8213368818010903,0.38500319797958193,0.430205954251252,0.3726421294363608,5.668274879455566
298,18,1,1,8000,0.05749129403651247,0.8229867421260183,0.406154242878211,0.4882439898436144,0.40125499317578217,4.6069207191467285
299,20,0,0,8000,0.052848349108676966,0.8182839315415659,0.40610284176160877,0.4528591022008669,0.38356389090345117,4.145344495773315
300,20,0,0,8000,0.05356281349505825,0.8269741028674398,0.44515468659514945,0.4539675775603834,0.4691367592926533,3.9214751720428467
