Loading solver states for value-error benchmarking...
Run 'twonet': iterations=300, temperature_moves=6, noise_frac=0.25, teacher_side=None, extra_iterations_side=None
iter  247/300: games={'X': 19, 'O': 0, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.0550, policy_loss=0.7576, value_error_vs_solver=0.5518 (X=0.5230, O=0.5805), elapsed=5.0s
iter  248/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0540, policy_loss=0.7591, value_error_vs_solver=0.4721 (X=0.4836, O=0.4607), elapsed=4.1s
iter  249/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0538, policy_loss=0.7613, value_error_vs_solver=0.4148 (X=0.3975, O=0.4322), elapsed=5.0s
iter  250/300: games={'X': 17, 'O': 3, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0558, policy_loss=0.7621, value_error_vs_solver=0.4797 (X=0.5153, O=0.4442), elapsed=4.5s
iter  251/300: games={'X': 19, 'O': 1, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0553, policy_loss=0.7637, value_error_vs_solver=0.4648 (X=0.4868, O=0.4427), elapsed=4.4s
iter  252/300: games={'X': 19, 'O': 0, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.0554, policy_loss=0.7644, value_error_vs_solver=0.4916 (X=0.5320, O=0.4512), elapsed=4.2s
iter  253/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0549, policy_loss=0.7650, value_error_vs_solver=0.4730 (X=0.4691, O=0.4769), elapsed=4.6s
iter  254/300: games={'X': 17, 'O': 2, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.0576, policy_loss=0.7658, value_error_vs_solver=0.5082 (X=0.5056, O=0.5108), elapsed=5.6s
iter  255/300: games={'X': 19, 'O': 0, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.0565, policy_loss=0.7642, value_error_vs_solver=0.4995 (X=0.5523, O=0.4467), elapsed=5.1s
iter  256/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0558, policy_loss=0.7652, value_error_vs_solver=0.4977 (X=0.5877, O=0.4078), elapsed=4.8s
iter  257/300: games={'X': 18, 'O': 0, 'draw': 2}, buffer_x=8000, buffer_o=8000, value_loss=0.0550, policy_loss=0.7645, value_error_vs_solver=0.4051 (X=0.4300, O=0.3802), elapsed=5.5s
iter  258/300: games={'X': 19, 'O': 0, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.0545, policy_loss=0.7663, value_error_vs_solver=0.5245 (X=0.5752, O=0.4737), elapsed=4.9s
iter  259/300: games={'X': 18, 'O': 0, 'draw': 2}, buffer_x=8000, buffer_o=8000, value_loss=0.0537, policy_loss=0.7659, value_error_vs_solver=0.4807 (X=0.4700, O=0.4915), elapsed=5.9s
iter  260/300: games={'X': 17, 'O': 1, 'draw': 2}, buffer_x=8000, buffer_o=8000, value_loss=0.0540, policy_loss=0.7661, value_error_vs_solver=0.4668 (X=0.5248, O=0.4087), elapsed=5.5s
iter  261/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0527, policy_loss=0.7667, value_error_vs_solver=0.4421 (X=0.4427, O=0.4414), elapsed=4.8s
iter  262/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0513, policy_loss=0.7672, value_error_vs_solver=0.4903 (X=0.5632, O=0.4173), elapsed=4.7s
iter  263/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0501, policy_loss=0.7666, value_error_vs_solver=0.4527 (X=0.5082, O=0.3971), elapsed=4.9s
iter  264/300: games={'X': 19, 'O': 0, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.0503, policy_loss=0.7661, value_error_vs_solver=0.4473 (X=0.4484, O=0.4462), elapsed=5.2s
iter  265/300: games={'X': 19, 'O': 0, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.0503, policy_loss=0.7669, value_error_vs_solver=0.4208 (X=0.4694, O=0.3723), elapsed=4.8s
iter  266/300: games={'X': 18, 'O': 0, 'draw': 2}, buffer_x=8000, buffer_o=8000, value_loss=0.0499, policy_loss=0.7669, value_error_vs_solver=0.4805 (X=0.5223, O=0.4386), elapsed=5.5s
iter  267/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0499, policy_loss=0.7676, value_error_vs_solver=0.4457 (X=0.4317, O=0.4596), elapsed=4.7s
iter  268/300: games={'X': 19, 'O': 0, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.0498, policy_loss=0.7682, value_error_vs_solver=0.4323 (X=0.4532, O=0.4115), elapsed=5.3s
iter  269/300: games={'X': 17, 'O': 1, 'draw': 2}, buffer_x=8000, buffer_o=8000, value_loss=0.0509, policy_loss=0.7690, value_error_vs_solver=0.4684 (X=0.5151, O=0.4217), elapsed=6.2s
iter  270/300: games={'X': 19, 'O': 0, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.0512, policy_loss=0.7682, value_error_vs_solver=0.4414 (X=0.4320, O=0.4509), elapsed=4.9s
iter  271/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0518, policy_loss=0.7688, value_error_vs_solver=0.5113 (X=0.4952, O=0.5273), elapsed=4.8s
iter  272/300: games={'X': 17, 'O': 1, 'draw': 2}, buffer_x=8000, buffer_o=8000, value_loss=0.0525, policy_loss=0.7678, value_error_vs_solver=0.5061 (X=0.5723, O=0.4398), elapsed=4.8s
iter  273/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0522, policy_loss=0.7690, value_error_vs_solver=0.4536 (X=0.4481, O=0.4591), elapsed=5.2s
iter  274/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0518, policy_loss=0.7694, value_error_vs_solver=0.4925 (X=0.4732, O=0.5119), elapsed=4.9s
iter  275/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0519, policy_loss=0.7713, value_error_vs_solver=0.5106 (X=0.5242, O=0.4970), elapsed=5.4s
iter  276/300: games={'X': 18, 'O': 1, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.0524, policy_loss=0.7705, value_error_vs_solver=0.4752 (X=0.4712, O=0.4792), elapsed=4.5s
iter  277/300: games={'X': 19, 'O': 0, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.0497, policy_loss=0.7706, value_error_vs_solver=0.5340 (X=0.5432, O=0.5248), elapsed=5.0s
iter  278/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0506, policy_loss=0.7739, value_error_vs_solver=0.4894 (X=0.4854, O=0.4935), elapsed=3.7s
iter  279/300: games={'X': 17, 'O': 0, 'draw': 3}, buffer_x=8000, buffer_o=8000, value_loss=0.0508, policy_loss=0.7729, value_error_vs_solver=0.5058 (X=0.4947, O=0.5169), elapsed=4.9s
iter  280/300: games={'X': 19, 'O': 1, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0521, policy_loss=0.7770, value_error_vs_solver=0.5044 (X=0.5557, O=0.4531), elapsed=4.3s
iter  281/300: games={'X': 19, 'O': 1, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0521, policy_loss=0.7756, value_error_vs_solver=0.5118 (X=0.5322, O=0.4914), elapsed=3.9s
iter  282/300: games={'X': 18, 'O': 1, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.0527, policy_loss=0.7755, value_error_vs_solver=0.4747 (X=0.4861, O=0.4632), elapsed=4.2s
iter  283/300: games={'X': 19, 'O': 0, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.0526, policy_loss=0.7759, value_error_vs_solver=0.4532 (X=0.4368, O=0.4696), elapsed=4.2s
iter  284/300: games={'X': 19, 'O': 0, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.0522, policy_loss=0.7766, value_error_vs_solver=0.5099 (X=0.5343, O=0.4856), elapsed=4.5s
iter  285/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0525, policy_loss=0.7780, value_error_vs_solver=0.4801 (X=0.4774, O=0.4828), elapsed=4.6s
iter  286/300: games={'X': 19, 'O': 1, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0530, policy_loss=0.7792, value_error_vs_solver=0.4675 (X=0.4819, O=0.4530), elapsed=4.0s
iter  287/300: games={'X': 18, 'O': 0, 'draw': 2}, buffer_x=8000, buffer_o=8000, value_loss=0.0526, policy_loss=0.7796, value_error_vs_solver=0.4691 (X=0.5229, O=0.4152), elapsed=4.9s
iter  288/300: games={'X': 17, 'O': 2, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.0546, policy_loss=0.7794, value_error_vs_solver=0.4937 (X=0.4868, O=0.5007), elapsed=5.1s
iter  289/300: games={'X': 17, 'O': 1, 'draw': 2}, buffer_x=8000, buffer_o=8000, value_loss=0.0559, policy_loss=0.7799, value_error_vs_solver=0.4802 (X=0.4673, O=0.4930), elapsed=4.8s
iter  290/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0552, policy_loss=0.7805, value_error_vs_solver=0.4368 (X=0.4807, O=0.3930), elapsed=4.2s
iter  291/300: games={'X': 18, 'O': 2, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0570, policy_loss=0.7807, value_error_vs_solver=0.4703 (X=0.4992, O=0.4414), elapsed=4.2s
iter  292/300: games={'X': 19, 'O': 0, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.0566, policy_loss=0.7810, value_error_vs_solver=0.4330 (X=0.4095, O=0.4566), elapsed=4.5s
iter  293/300: games={'X': 17, 'O': 2, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.0589, policy_loss=0.7826, value_error_vs_solver=0.4973 (X=0.4726, O=0.5221), elapsed=5.1s
iter  294/300: games={'X': 19, 'O': 0, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.0584, policy_loss=0.7827, value_error_vs_solver=0.4754 (X=0.5624, O=0.3884), elapsed=5.1s
iter  295/300: games={'X': 18, 'O': 2, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0590, policy_loss=0.7842, value_error_vs_solver=0.4823 (X=0.5305, O=0.4342), elapsed=4.7s
iter  296/300: games={'X': 20, 'O': 0, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0591, policy_loss=0.7838, value_error_vs_solver=0.5120 (X=0.4729, O=0.5510), elapsed=4.6s
iter  297/300: games={'X': 18, 'O': 1, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.0603, policy_loss=0.7853, value_error_vs_solver=0.4899 (X=0.4597, O=0.5200), elapsed=5.2s
iter  298/300: games={'X': 18, 'O': 1, 'draw': 1}, buffer_x=8000, buffer_o=8000, value_loss=0.0603, policy_loss=0.7847, value_error_vs_solver=0.5155 (X=0.5082, O=0.5227), elapsed=5.5s
iter  299/300: games={'X': 18, 'O': 2, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0609, policy_loss=0.7845, value_error_vs_solver=0.5208 (X=0.5464, O=0.4953), elapsed=5.3s
iter  300/300: games={'X': 19, 'O': 1, 'draw': 0}, buffer_x=8000, buffer_o=8000, value_loss=0.0623, policy_loss=0.7852, value_error_vs_solver=0.4908 (X=0.5048, O=0.4768), elapsed=5.2s
Done. Total time: 1678.6s. Saved to selfplay_trained_net_twonet_X.pkl and _O.pkl
