iteration,wins_X,wins_O,draws,buffer_size,value_loss,policy_loss,value_error_vs_solver,value_error_X,value_error_O,elapsed_sec,x_frozen,o_win_rate_rolling
207,12,1,7,16000,-1,0.10062002242383353,0.5512481872072895,0.6371372058982976,0.4653591685162814,9.27965235710144,True,0.09
208,8,1,11,16000,-1,0.09907543063721685,0.5452542664688903,0.6054902198516968,0.48501831308608373,11.83980107307434,True,0.07500000000000001
209,9,3,8,16000,-1,0.09736271027724161,0.5524625854846468,0.6238772306693142,0.4810479402999793,8.46983003616333,True,0.09000000000000001
210,10,0,10,16000,-1,0.09743635642246298,0.5378122712127434,0.6263485684899455,0.44927597393554136,11.232623100280762,True,0.08500000000000002
211,11,0,9,16000,-1,0.09598623215432635,0.5546342281917803,0.6176597613942495,0.49160869498931115,10.783867835998535,True,0.08000000000000002
212,9,1,10,16000,-1,0.09560878731089464,0.5228441132079872,0.5803000549661529,0.4653881714498215,10.908305644989014,True,0.06999999999999999
213,8,1,11,16000,-1,0.09509281596328854,0.5632342448235189,0.6448271352056053,0.4816413544414325,11.909032583236694,True,0.065
214,8,3,9,16000,-1,0.09590177277438457,0.5140831562706,0.5779114240399692,0.4502548885012307,9.289917469024658,True,0.06999999999999999
215,11,0,9,16000,-1,0.09446232523207815,0.5353731965382295,0.5894752064320125,0.4812711866444465,9.137722969055176,True,0.05500000000000001
216,10,3,7,16000,-1,0.09470082072686305,0.5494295785527901,0.6217871462145271,0.4770720108910529,7.53227424621582,True,0.065
217,9,3,8,16000,-1,0.0950081371807537,0.5951558231458309,0.6352542315555554,0.5550574147361065,8.715040683746338,True,0.075
218,8,1,11,16000,-1,0.09354078220987806,0.5269848764023958,0.6020361742960545,0.4519335785087371,10.397251605987549,True,0.07500000000000001
219,9,1,10,16000,-1,0.09148861279011945,0.5967626302032109,0.6510865220406469,0.5424387383657748,9.35707712173462,True,0.06500000000000002
220,9,0,11,16000,-1,0.0910579117846027,0.5388210517992819,0.5971225524082668,0.4805195511902968,10.548968076705933,True,0.06500000000000002
221,14,2,4,16000,-1,0.09148732188306301,0.5445491072470112,0.6077703371703339,0.48132787732368865,6.701685428619385,True,0.07500000000000001
222,8,1,11,16000,-1,0.09095153860644073,0.579982548427641,0.6731128799089088,0.4868522169463731,9.791069507598877,True,0.07500000000000001
223,9,1,10,16000,-1,0.08987348268567878,0.5077664244614564,0.5629206331185316,0.45261221580438127,9.775477886199951,True,0.075
224,11,2,7,16000,-1,0.0909003732486632,0.5444270657289003,0.5707744518396479,0.5180796796181528,7.264401435852051,True,0.07
225,8,2,10,16000,-1,0.08943052447990972,0.55197929753667,0.545360711688747,0.558597883384593,10.519037246704102,True,0.08
226,10,0,10,16000,-1,0.08903015384822255,0.5157620878607241,0.5623756610790941,0.46914851464235413,10.304292917251587,True,0.06499999999999999
227,11,0,9,16000,-1,0.08710454017575676,0.5537480414914739,0.5626654261710278,0.54483065681192,8.84663701057434,True,0.05
228,8,4,8,16000,-1,0.0884033488651949,0.5136522865140424,0.5640328813850278,0.46327169164305687,8.424877166748047,True,0.06499999999999999
229,10,3,7,16000,-1,0.08663028528273874,0.5187783646783615,0.5328630791363903,0.5046936502203327,8.037654638290405,True,0.07500000000000001
230,9,3,8,16000,-1,0.08627160958114853,0.5583150904606129,0.5871712838995534,0.5294588970216723,9.736943006515503,True,0.09000000000000001
231,13,2,5,16000,-1,0.08618879794897402,0.6003122607518503,0.6345439514551241,0.5660805700485764,6.942357063293457,True,0.09
232,10,2,8,16000,-1,0.08406274015361287,0.5414722072564776,0.5990577360490097,0.48388667846394545,8.036964893341064,True,0.095
233,10,3,7,16000,-1,0.08556328124835959,0.5587010427548418,0.5765956434122034,0.5408064420974802,8.100840091705322,True,0.10500000000000001
234,13,2,5,16000,-1,0.08622102841326278,0.575406343598424,0.6263759409394675,0.5244367462573807,6.8860392570495605,True,0.10500000000000001
235,7,6,7,16000,-1,0.0878657417858082,0.5280138040828735,0.5864304399409326,0.4695971682248143,7.394715309143066,True,0.125
236,9,1,10,16000,-1,0.08669179257749478,0.5926664472458476,0.634034220383157,0.5512986741085381,8.342294692993164,True,0.13
237,12,2,6,16000,-1,0.08771446386961233,0.526904157419162,0.5432754433394203,0.5105328714989036,7.092382907867432,True,0.14
238,8,5,7,16000,-1,0.0890476510066561,0.5564264259618263,0.5991940868607888,0.5136587650628639,9.070636510848999,True,0.14500000000000002
239,9,5,6,16000,-1,0.09097104472522441,0.5623897728397529,0.5821684518778923,0.5426110938016134,6.872315168380737,True,0.155
240,10,1,9,16000,-1,0.08917719590375885,0.5353641931359712,0.5723271698026946,0.4984012164692478,8.327209949493408,True,0.145
241,8,4,8,16000,-1,0.09211069403564615,0.5360419250421647,0.6556518805592705,0.416431969525059,13.576753377914429,True,0.15499999999999997
242,9,0,11,16000,-1,0.09140388069356001,0.5632647900763218,0.6379392186319587,0.4885903615206849,19.45156717300415,True,0.14500000000000002
243,8,2,10,16000,-1,0.09023382994473973,0.5579841970964264,0.6437988722749409,0.47216952191791195,11.323742866516113,True,0.14
244,10,3,7,16000,-1,0.09076464900235874,0.5662569468240644,0.6145702583227716,0.517943635325357,8.932230234146118,True,0.145
245,11,0,9,16000,-1,0.09047659958307899,0.5788855688992458,0.5955334401223819,0.5622376976761099,11.50585389137268,True,0.11500000000000002
246,6,3,11,16000,-1,0.08913131913032447,0.5534889210663606,0.5969287635681246,0.5100490785645966,15.438695669174194,True,0.125
247,12,1,7,16000,-1,0.08943936339356026,0.5068420159630564,0.5753772102704098,0.4383068216557032,10.686614513397217,True,0.12
248,7,0,13,16000,-1,0.08905818531543466,0.5327083888075814,0.6103380342712661,0.45507874334389664,11.53049349784851,True,0.095
249,14,0,6,16000,-1,0.0881400254426579,0.5708750045890832,0.627800456380124,0.5139495527980424,7.944474935531616,True,0.07
250,13,1,6,16000,-1,0.08767894159726602,0.5544273657963786,0.6479503740307528,0.4609043575620044,8.2520170211792,True,0.07000000000000002
251,10,5,5,16000,-1,0.08990789698944597,0.5264284623247646,0.5766852568650772,0.47617166778445197,7.813723802566528,True,0.075
252,10,1,9,16000,-1,0.08914762103967203,0.5516172804329402,0.6378765290689551,0.4653580317969254,9.827713251113892,True,0.08
253,7,5,8,16000,-1,0.09112955796789181,0.541173118812819,0.5744207457072779,0.5079254919183603,8.930833339691162,True,0.095
254,9,3,8,16000,-1,0.09254526882957431,0.5640872903823859,0.6367832206203551,0.49139136014441676,8.244900465011597,True,0.095
255,10,3,7,16000,-1,0.09231197522997807,0.5804992709919609,0.6315828152122871,0.5294157267716346,8.184803485870361,True,0.11000000000000001
256,14,3,3,16000,-1,0.0925404539346586,0.548517069809265,0.5541577853759646,0.5428763542425653,5.966007471084595,True,0.10999999999999999
257,11,3,6,16000,-1,0.09425284108096782,0.5764579561442763,0.5832781333014927,0.5696377789870599,8.136809349060059,True,0.12
258,6,1,13,16000,-1,0.09282909546393213,0.511818405491068,0.5560381984515648,0.4675986125305713,11.995262622833252,True,0.125
259,10,2,8,16000,-1,0.0939032776550184,0.5718896462338974,0.6297086217248931,0.5140706707429017,10.3451566696167,True,0.135
260,8,3,9,16000,-1,0.09240803513598837,0.47281809956354615,0.4907845632688123,0.4548516358582799,10.214102983474731,True,0.145
261,12,0,8,16000,-1,0.09321108344963364,0.48837349779481776,0.5365666666997354,0.44018032888990005,9.439982891082764,True,0.12
262,9,4,7,16000,-1,0.09379250648546533,0.5324009135061185,0.5759205816312367,0.4888812453810002,8.88282585144043,True,0.135
263,9,1,10,16000,-1,0.09531660635302516,0.5172752334499742,0.6055544099282173,0.42899605697173093,11.811980247497559,True,0.11500000000000002
264,11,3,6,16000,-1,0.09694956238434128,0.5251582049174047,0.5744859930274087,0.47583041680740074,7.829251050949097,True,0.11499999999999999
265,7,2,11,16000,-1,0.09718336125828507,0.503363945576256,0.5593372421940349,0.44739064895847697,10.095311641693115,True,0.11000000000000001
266,6,2,12,16000,-1,0.09813642476524517,0.5455928888636454,0.6187603071263513,0.4724254706009396,12.167621374130249,True,0.10500000000000002
267,9,0,11,16000,-1,0.09676065486687055,0.572689973537898,0.6679765433929273,0.4774034036828686,10.78256368637085,True,0.09
268,6,2,12,16000,-1,0.09697678378491,0.5194645327661451,0.5852844905238567,0.45364457500843347,12.208324432373047,True,0.095
269,11,0,9,16000,-1,0.0954167205614423,0.586419019069395,0.6483315893993908,0.5245064487393992,11.044569730758667,True,0.08499999999999999
270,9,5,6,16000,-1,0.09586169335062147,0.5458141710334916,0.6211279090867089,0.4705004329802744,8.704408645629883,True,0.095
271,8,1,11,16000,-1,0.0949199296647666,0.5335953131751415,0.566479402254683,0.5007112240956001,11.83797311782837,True,0.1
272,8,6,6,16000,-1,0.09636648589050968,0.5208913627944299,0.5813272646287188,0.4604554609601411,7.193927049636841,True,0.11000000000000001
273,12,3,5,16000,-1,0.09703903181801547,0.5537724292324717,0.6889870477775453,0.4185578106873982,7.023066520690918,True,0.12
274,9,0,11,16000,-1,0.09697768736920567,0.5401030773567739,0.6151613301730242,0.46504482454052354,10.603896617889404,True,0.10500000000000001
275,11,0,9,16000,-1,0.09697999580732203,0.5183808594481873,0.5797899756494326,0.4569717432469421,10.685045003890991,True,0.095
276,9,1,10,16000,-1,0.09894266573644708,0.523308983711601,0.5676656855966592,0.4789522818265427,13.80967116355896,True,0.09
277,8,1,11,16000,-1,0.09785788139196631,0.5403900232994492,0.5947609857673122,0.4860190608315861,12.372283935546875,True,0.095
278,9,2,9,16000,-1,0.09802211995109376,0.5068417541415025,0.6091841687436709,0.404499339539334,10.810497045516968,True,0.095
279,6,4,10,16000,-1,0.09827322758202989,0.5222755397962062,0.556279460764539,0.4882716188278734,9.8823561668396,True,0.11500000000000002
280,8,4,8,16000,-1,0.09902173999474206,0.5254880346755311,0.561284101238255,0.4896919681128072,8.92318868637085,True,0.11000000000000001
281,9,2,9,16000,-1,0.09765230071887923,0.5360381070361873,0.6379803098041819,0.43409590426819256,10.431859016418457,True,0.11499999999999999
282,9,4,7,16000,-1,0.09882632178003027,0.5643985848565576,0.5938108346565624,0.5349863350565528,9.727801084518433,True,0.10500000000000001
283,11,0,9,16000,-1,0.09650593824262452,0.5344039927174264,0.5886082844402836,0.48019970099456927,10.989617586135864,True,0.09000000000000001
284,7,3,10,16000,-1,0.0960105423576157,0.5312916447987,0.596464862467417,0.4661184271299828,13.569895267486572,True,0.10500000000000001
285,5,1,14,16000,-1,0.09510350635857055,0.5485852728277723,0.6392271457012803,0.45794339995426436,10.642672538757324,True,0.11000000000000001
286,10,2,8,16000,-1,0.09549777782082007,0.5243420655861086,0.6318594616162264,0.41682466955599085,8.105771541595459,True,0.11500000000000002
287,11,1,8,16000,-1,0.09536114495387435,0.5464293992398334,0.5937804416547612,0.4990783568249055,7.292272329330444,True,0.11500000000000002
288,12,0,8,16000,-1,0.09482698233753772,0.5395823671344426,0.6208441422465241,0.4583205920223613,8.152336597442627,True,0.10500000000000001
289,11,0,9,16000,-1,0.09525272441665442,0.5447728934711933,0.6494767423241259,0.4400690446182607,8.493366003036499,True,0.085
290,6,7,7,16000,-1,0.09885788115201598,0.5397493942432825,0.6274850662643972,0.4520137222221679,6.762432098388672,True,0.1
291,7,4,9,16000,-1,0.0993447245012048,0.5460026473645523,0.6190007174938672,0.4730045772352374,7.2520153522491455,True,0.11000000000000001
292,8,2,10,16000,-1,0.10001813785214506,0.5393007833091116,0.6096165046143802,0.4689850620038429,9.310391902923584,True,0.09999999999999999
293,10,0,10,16000,-1,0.09933999006939034,0.5373459676436745,0.5678900685880098,0.506801866699339,8.612473964691162,True,0.09999999999999999
294,8,1,11,16000,-1,0.09870434956124324,0.5290538204413756,0.6043385849115592,0.45376905597119194,10.54897403717041,True,0.09
295,11,2,7,16000,-1,0.09852496050274867,0.5434498863082077,0.6152233894201669,0.4716763831962485,8.658309698104858,True,0.095
296,13,0,7,16000,-1,0.09719094994813311,0.5687315337104917,0.6006263768099347,0.5368366906110488,8.028985261917114,True,0.08499999999999999
297,9,2,9,16000,-1,0.09566218054183839,0.4846876945595704,0.5334048023810949,0.43597058673804595,7.887531757354736,True,0.09
298,13,1,6,16000,-1,0.09603123727734468,0.5296398441774232,0.589487224021057,0.46979246433378935,6.413455009460449,True,0.095
299,8,3,9,16000,-1,0.09624854708216286,0.5086980314448538,0.5328168426804624,0.4845792202092453,8.799724578857422,True,0.11000000000000001
300,10,1,9,16000,-1,0.09565303945742593,0.5588970266281983,0.6664506855203332,0.4513433677360634,9.531110525131226,True,0.08000000000000002
