iteration,wins_X,wins_O,draws,buffer_size,value_loss,policy_loss,value_error_vs_solver,value_error_X,value_error_O,elapsed_sec
218,12,1,7,8000,0.06626626225144948,0.20449661256411125,0.5940441615534209,0.5605540617515046,0.592932545625236,4.010479927062988
219,11,1,8,8000,0.06300690672598865,0.20609314109693982,0.5717628220668741,0.7525490341713561,0.541143187699344,5.136621475219727
220,16,0,4,8000,0.06683288200716357,0.21431189473310974,0.5836188718493756,0.6932767567644881,0.5022921352915115,5.073077440261841
221,14,1,5,8000,0.06589484863131245,0.21463724279017485,0.5610458320623352,0.5199703022363886,0.6211956366032824,5.662003517150879
222,16,0,4,8000,0.06452505509094679,0.20935313685170784,0.5596578213113284,0.5464673833533293,0.5635487966622075,4.0288708209991455
223,15,1,4,8000,0.07089079595824183,0.2212929716532252,0.6181015543662356,0.626099870869366,0.5563450727281745,4.40824818611145
224,11,2,7,8000,0.06650738646992803,0.21412581188244226,0.6021807221896421,0.5644763482077139,0.5953960984072267,6.13344144821167
225,17,2,1,8000,0.06817706976303071,0.21324841930296787,0.5835105276580922,0.6112223019873664,0.515593888980876,4.132869243621826
226,9,1,10,8000,0.06972787283710785,0.212523380634144,0.5608848925518867,0.6017204276740228,0.5531004497916467,7.615268707275391
227,12,2,6,8000,0.07055183139231908,0.2118759104999536,0.5497364965822825,0.6003855293368809,0.5439475033676063,6.057897090911865
228,14,2,4,8000,0.06658428322579021,0.21065372627213777,0.6069017554860711,0.6074991785374813,0.5664201275257518,4.466959238052368
229,15,1,4,8000,0.06652669631762123,0.21141733167595453,0.5260670670022666,0.5583816802302171,0.5650451890899423,4.469422817230225
230,14,2,4,8000,0.07551324912168109,0.21701757209825406,0.5937629366431202,0.5848519185665352,0.5547633417872859,4.6220762729644775
231,17,0,3,8000,0.06928836031461158,0.22109567187413895,0.5834182008824103,0.6773984841648034,0.6263905561936538,4.805266857147217
232,16,1,3,8000,0.06993134258486013,0.22263921355315994,0.5665001503983708,0.6262867160661616,0.517790525204622,4.584306716918945
233,13,2,5,8000,0.06899302642249747,0.22277460332058682,0.5769293137163077,0.6473252536044687,0.6117249836458354,4.9122912883758545
234,15,1,4,8000,0.07285764717586439,0.22585211688894102,0.604632117112405,0.6411702694885444,0.6746505405522287,5.008077144622803
235,15,0,5,8000,0.07146835673237997,0.22989634857447078,0.5790551834878722,0.6101511632794079,0.6018960104561887,4.643820285797119
236,13,3,4,8000,0.07467686171566967,0.23219211196099102,0.5628723174659895,0.7157427709934032,0.6154342975124506,4.8323633670806885
237,10,2,8,8000,0.07684648845323709,0.2324828131769977,0.5867959032382177,0.6176533342303335,0.597764970170874,6.535747289657593
238,14,1,5,8000,0.07651710852848717,0.23339310249958323,0.5939379403812298,0.6322342927452163,0.5958071957988345,5.0372045040130615
239,20,0,0,8000,0.07969014459899633,0.24184908415515535,0.5685209730217352,0.6090822172839693,0.5670384928711624,2.5338103771209717
240,16,2,2,8000,0.0841173613309331,0.24156843164069755,0.5970669675464858,0.5596768960825075,0.5769950833195047,4.183950901031494
241,18,0,2,8000,0.08536591836221087,0.25078548119186844,0.6318616795912092,0.5963241656038861,0.5914667180148586,4.46802544593811
242,15,1,4,8000,0.08994538609874822,0.255322559344876,0.644376050773247,0.6095360828771881,0.5954012269326763,4.404909610748291
243,13,1,6,8000,0.08238425228074524,0.25139112780175227,0.5528228540401128,0.6845223744156341,0.5437482763267462,6.145026445388794
244,16,1,3,8000,0.08347240809242983,0.26008572866465635,0.5635590660917087,0.5749631334573625,0.6300656909755223,4.2737696170806885
245,16,0,4,8000,0.08081971737308982,0.2567934729729797,0.6196671496427774,0.6267883160549325,0.6135254884041272,7.126482248306274
246,15,1,4,8000,0.07879643128048189,0.2599361550467411,0.5782126429865733,0.5518605229012433,0.5432077762760138,4.399848699569702
247,15,1,4,8000,0.07810911720544517,0.2608218908889165,0.5781201900047481,0.5588169380755723,0.6552756907806506,4.672731876373291
248,16,1,3,8000,0.084637913098409,0.25929164626435836,0.6195229198382184,0.6121787043193628,0.5947748283109606,4.829924821853638
249,16,1,3,8000,0.08969082180155105,0.2618927344535746,0.5996760588032888,0.6268375570572474,0.5473555231192999,4.845958471298218
250,15,0,5,8000,0.09065715024405015,0.26644156048848766,0.5936891578118938,0.5612894012576544,0.5993865940661415,6.822766542434692
251,16,1,3,8000,0.08604575823978924,0.27214724513836563,0.5744966121260808,0.5889064600968512,0.6011948893355742,4.036372900009155
252,19,0,1,8000,0.08481310372349411,0.2760195870624044,0.6036343068411159,0.6241267522456964,0.584651772561494,3.6604697704315186
253,16,0,4,8000,0.087707282654202,0.2754749006597948,0.6123816549717468,0.5957814117656584,0.6079945961932276,5.066174268722534
254,17,1,2,8000,0.0895467302725492,0.2781018697000953,0.5529899397048292,0.6143164166982037,0.5558068609696754,3.670600175857544
255,20,0,0,8000,0.08121936340728299,0.2737012372369093,0.6234339750351056,0.5648646139817887,0.6121068820353984,3.133014440536499
256,13,2,5,8000,0.08855276639361162,0.2825737365424208,0.5856427869114248,0.5915045290374769,0.5613721289165196,4.390534400939941
257,18,0,2,8000,0.08646726297946358,0.27725150338418,0.5703652832671736,0.593074885100724,0.5884874873721351,3.789073944091797
258,13,2,5,8000,0.0864611425262827,0.28653062280061786,0.5565942177909814,0.5757369895205127,0.5777250397962279,6.057440519332886
259,15,2,3,8000,0.09001798597958911,0.2851986157028853,0.6105314368775748,0.5898993689062776,0.5868202439206752,4.067967176437378
260,14,0,6,8000,0.08897181250314934,0.27976344624195315,0.5556233645038179,0.5925706400942216,0.6187916778471334,6.488047361373901
261,20,0,0,8000,0.08192456146438609,0.28795649220762365,0.554310203125466,0.5672779030713848,0.6192292028170712,3.489248275756836
262,14,0,6,8000,0.0865798780592638,0.28783905175656327,0.5618837536926281,0.6655301891794816,0.5965057035881656,6.032011032104492
263,18,2,0,8000,0.08575982447231201,0.28381250492329346,0.531585181085535,0.540643880488799,0.5383048746748362,2.2399837970733643
264,18,0,2,8000,0.08503738100383591,0.2942519667910105,0.6298508938892345,0.6008553430299955,0.594864638416665,3.971562385559082
265,16,1,3,8000,0.08363385699971362,0.28814228370962136,0.6533408275061174,0.6688571787784519,0.5446504550262963,4.445871829986572
266,16,4,0,8000,0.09603643383676058,0.29301438905764576,0.5275567708084637,0.6586277704897717,0.6076909933637404,3.8087265491485596
267,11,2,7,8000,0.0973754690801942,0.28306934418419516,0.5404821255123089,0.515209304490546,0.568117061424375,7.307358026504517
268,10,5,5,8000,0.091154514735976,0.2901418390982293,0.5983777293274226,0.5738531448362816,0.5901578615200214,6.4663286209106445
269,15,0,5,8000,0.09141987877855771,0.2839552955648021,0.5596611219213771,0.5351243466136074,0.6226994490680412,6.54485559463501
270,14,0,6,8000,0.09376361702151458,0.2773063091362618,0.5540718129050085,0.6251195594477005,0.5785394743193909,7.457489013671875
271,13,2,5,8000,0.0948560561145561,0.272719079380725,0.6064882365150683,0.579223758399405,0.5784497707111643,8.156585931777954
272,15,1,4,8000,0.08943775834221775,0.2829826665830064,0.5808505881499156,0.5556460766592298,0.5811136222038878,3.6751792430877686
273,14,1,5,8000,0.08460497804726705,0.279196428405381,0.5365825691880612,0.6035295935166153,0.5683420057680695,6.439925670623779
274,17,0,3,8000,0.08395446187372624,0.2705724906085864,0.5443605355689075,0.6373309950932613,0.5187604195444788,4.339868783950806
275,13,5,2,8000,0.09101953423483555,0.2634612357600442,0.5933663637555978,0.5846461902237242,0.6452285882093886,3.6386423110961914
276,14,2,4,8000,0.09346375642176655,0.27100742894869284,0.584593567767333,0.5187181855627867,0.6067735669220727,3.7472922801971436
277,15,1,4,8000,0.09235587190733117,0.2675586112039783,0.600512222146369,0.6439864483059624,0.5780117321773511,5.228839159011841
278,17,1,2,8000,0.09391445309963518,0.26837509078238714,0.5696636001190357,0.6140572675858137,0.5858606262976793,3.6813294887542725
279,18,1,1,8000,0.09221646536034174,0.2635650388144497,0.5704097638472784,0.6125386141568272,0.5131390495579338,3.282926559448242
280,17,1,2,8000,0.0957194705211118,0.2718430965549356,0.6232297623356952,0.542933371610629,0.5141264465980416,4.206367492675781
281,17,1,2,8000,0.09118197951676153,0.27037629828712684,0.5935000640733744,0.6342219292209186,0.5620345350622394,7.736152172088623
282,15,2,3,8000,0.09871454936009703,0.27543016049397623,0.6001906399504461,0.5199047344713609,0.5727417241316529,5.2402589321136475
283,17,0,3,8000,0.09787322051975089,0.2673723538635051,0.6007923833173517,0.6747305406403266,0.5739921076142295,4.455067873001099
284,15,1,4,8000,0.09353579139702874,0.2746053214879267,0.568964456478091,0.6431162692418925,0.548592801228083,3.476940870285034
285,16,2,2,8000,0.1002682550321408,0.2803535223614015,0.6269813467496251,0.6051903611394727,0.5879583476563658,3.64424991607666
286,18,1,1,8000,0.10581799755090943,0.27879010464001075,0.5345577834688428,0.6406876764114718,0.6296765345896665,2.9635307788848877
287,13,0,7,8000,0.1042437694469447,0.2628607585140323,0.5912679068329001,0.6089455322474742,0.520267914750501,5.6942408084869385
288,13,1,6,8000,0.10137141465064195,0.2600245546412826,0.5805619977466097,0.5719965192038124,0.658421988932607,6.7164976596832275
289,19,1,0,8000,0.10663976112160414,0.2653240937348458,0.6440189608860114,0.5494350310004179,0.6459175721104604,3.243312120437622
290,17,0,3,8000,0.1025671781988625,0.25959780679140965,0.6320314417331403,0.6968715679678084,0.5788984292797488,4.693215847015381
291,16,1,3,8000,0.09798272445966519,0.26123737022956894,0.5584829666485996,0.6290180625569503,0.5430183704085967,3.571483850479126
292,16,1,3,8000,0.1019639497529462,0.2592758086709134,0.6004871469079365,0.6046697664998426,0.619575217494733,3.295384645462036
293,12,0,8,8000,0.09027660661917433,0.25861038090598887,0.5870169379064224,0.6430874113381291,0.6154292761444393,5.745900630950928
294,19,0,1,8000,0.09431222061686863,0.25688341693708483,0.6077002878921651,0.5421068885838827,0.6199843264975975,2.693042278289795
295,14,0,6,8000,0.0904412946906041,0.25321340019949307,0.5645480748652023,0.5163040435524024,0.6374947681293683,5.43423318862915
296,15,1,4,8000,0.09411512677576334,0.25397663344419635,0.5856261856091274,0.5761090074571402,0.5876978974900727,4.257390975952148
297,15,1,4,8000,0.09046811646122001,0.24936064017206527,0.5982814897314244,0.6334447871913621,0.6129719161858097,4.147340774536133
298,16,0,4,8000,0.0914448562504408,0.2447378067233948,0.5671444233942697,0.534565114347386,0.604510057247516,4.50035834312439
299,15,1,4,8000,0.08498950522777582,0.2440684263819629,0.6507457274675819,0.62358281418652,0.5831584198099626,6.15864634513855
300,15,0,5,8000,0.07826815665824492,0.2402551535605952,0.582485653159226,0.5463256498372916,0.6080595267708029,4.513132810592651
